순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
4,노시환,한화,0.303,89,27,3,0,5,13,9,0,19,4,3번
5,페라자,한화,0.256,125,32,8,0,5,20,13,0,32,1,3번
6,안치홍,한화,0.224,76,17,4,0,0,5,8,2,15,2,3번
7,이원석,한화,0.2,5,1,0,0,0,2,0,0,2,1,3번
8,황영묵,한화,0.167,6,1,0,0,0,1,2,0,0,0,3번
9,채은성,한화,0.149,47,7,3,0,0,7,3,1,10,1,3번
10,이상혁,한화,0.0,1,0,0,0,0,0,0,0,0,0,3번
10,하주석,한화,0.0,5,0,0,0,0,0,0,0,2,0,3번
1,문현빈,한화,1.000,2,2,0,0,0,0,0,0,0,0,4번
2,황영묵,한화,0.500,2,1,1,0,0,0,0,0,1,0,4번
3,안치홍,한화,0.353,85,30,2,0,6,18,7,1,14,1,4번
4,노시환,한화,0.275,313,86,11,1,16,62,30,9,76,1,4번
5,채은성,한화,0.167,24,4,0,0,1,1,2,0,4,0,4번
6,김강민,한화,-,0,0,0,0,0,0,1,0,0,0,4번
6,박상언,한화,-,0,0,0,0,0,0,1,0,0,0,4번
6,이도윤,한화,0.000,1,0,0,0,0,0,0,0,0,0,4번
6,이원석,한화,0.000,1,0,0,0,0,0,0,0,1,0,4번
1,정은원,한화,1.000,1,1,1,0,0,0,0,0,0,0,5번
2,김태연,한화,0.333,42,14,2,0,1,8,7,2,4,1,5번
2,문현빈,한화,0.333,6,2,0,0,0,1,0,0,2,0,5번
2,이도윤,한화,0.333,3,1,0,0,0,0,1,0,1,0,5번
2,이원석,한화,0.333,3,1,0,0,0,1,0,0,1,0,5번
6,안치홍,한화,0.319,135,43,5,0,2,17,19,2,18,2,5번
7,채은성,한화,0.302,189,57,14,0,12,49,21,2,42,5,5번
8,최인호,한화,0.200,5,1,1,0,0,1,1,0,0,0,5번
9,황영묵,한화,0.143,7,1,0,0,0,0,1,0,2,0,5번
10,최재훈,한화,0.091,11,1,1,0,0,0,0,2,3,1,5번
11,김인환,한화,-,0,0,0,0,0,0,1,0,0,0,5번
11,박상언,한화,-,0,0,0,0,0,0,1,0,0,0,5번
11,장진혁,한화,0.000,1,0,0,0,0,0,2,0,0,0,5번
1,이재원,한화,0.6,5,3,0,0,0,1,0,0,0,0,6번
2,이원석,한화,0.5,2,1,0,0,0,0,0,0,1,0,6번
3,최인호,한화,0.444,9,4,1,0,0,1,2,0,0,0,6번
4,장진혁,한화,0.429,7,3,0,0,0,0,0,0,2,0,6번
5,황영묵,한화,0.417,24,10,0,1,0,3,0,1,4,1,6번
6,김인환,한화,0.4,5,2,0,0,0,0,0,0,1,0,6번
7,김강민,한화,0.375,8,3,0,0,0,3,0,1,2,0,6번
8,안치홍,한화,0.359,78,28,5,0,3,16,5,1,7,0,6번
9,정은원,한화,0.333,6,2,1,0,0,0,0,0,2,0,6번
10,임종찬,한화,0.273,11,3,1,1,0,1,1,0,4,1,6번
11,채은성,한화,0.268,71,19,2,0,3,13,3,1,8,1,6번
12,이도윤,한화,0.239,46,11,1,0,0,3,3,1,8,1,6번
13,하주석,한화,0.231,13,3,0,0,0,0,0,0,5,0,6번
14,김태연,한화,0.23,61,14,9,0,1,9,8,1,18,1,6번
15,문현빈,한화,0.156,45,7,1,1,0,4,3,0,12,0,6번
16,최재훈,한화,0.059,17,1,0,0,0,2,4,1,5,0,6번
17,박상언,한화,0.0,1,0,0,0,0,0,0,0,0,0,6번
17,이명기,한화,0.0,5,0,0,0,0,1,0,0,2,0,6번
17,이상혁,한화,0.0,1,0,0,0,0,0,0,0,0,0,6번
1,김태연,한화,0.429,28,12,2,0,1,5,3,0,4,1,7번
2,하주석,한화,0.422,45,19,5,0,1,7,3,0,5,0,7번
3,이재원,한화,0.395,38,15,1,0,0,7,1,0,4,1,7번
4,최재훈,한화,0.362,47,17,5,0,0,7,7,6,7,1,7번
5,문현빈,한화,0.333,39,13,3,0,2,5,7,0,9,0,7번
5,이원석,한화,0.333,3,1,1,0,0,1,0,0,1,0,7번
5,장진혁,한화,0.333,6,2,0,0,1,1,1,0,1,0,7번
8,김강민,한화,0.257,35,9,0,0,0,0,1,2,8,1,7번
9,황영묵,한화,0.242,66,16,2,1,2,6,1,1,9,1,7번
10,이도윤,한화,0.241,29,7,1,0,0,5,3,0,4,1,7번
11,안치홍,한화,0.200,5,1,0,0,0,0,0,0,2,0,7번
11,채은성,한화,0.200,5,1,0,0,0,0,0,0,1,0,7번
13,최인호,한화,0.182,11,2,0,0,1,4,1,0,2,0,7번
14,임종찬,한화,0.167,24,4,1,1,0,4,1,0,7,1,7번
15,박상언,한화,0.143,7,1,0,0,0,0,1,0,5,0,7번
16,이진영,한화,0.083,12,1,0,0,0,1,1,0,5,0,7번
17,김인환,한화,0.000,3,0,0,0,0,0,0,0,2,0,7번
17,이명기,한화,-,0,0,0,0,0,0,0,0,0,0,7번
17,정은원,한화,0.000,1,0,0,0,0,0,0,0,1,0,7번
1,페라자,한화,0.5,2,1,0,0,0,0,0,0,0,0,8번
2,황영묵,한화,0.361,36,13,2,0,0,3,2,0,5,2,8번
3,최인호,한화,0.318,22,7,2,1,0,5,0,0,5,1,8번
4,이도윤,한화,0.291,86,25,1,1,0,12,8,0,14,0,8번
5,박상언,한화,0.29,31,9,2,0,0,4,4,1,6,0,8번
6,최재훈,한화,0.273,77,21,3,0,3,15,11,7,13,2,8번
7,장진혁,한화,0.214,14,3,0,0,0,0,1,0,3,0,8번
8,문현빈,한화,0.192,26,5,1,0,1,2,1,1,9,1,8번
9,이재원,한화,0.178,45,8,0,0,0,2,4,2,7,1,8번
10,하주석,한화,0.15,20,3,1,0,0,0,3,0,8,0,8번
11,임종찬,한화,0.143,7,1,1,0,0,2,1,0,1,0,8번
12,김강민,한화,0.0,1,0,0,0,0,0,1,0,1,0,8번
12,김인환,한화,0.0,1,0,0,0,0,0,0,0,0,0,8번
12,김태연,한화,0.0,2,0,0,0,0,0,0,0,1,0,8번
12,이원석,한화,0.0,2,0,0,0,0,0,1,0,1,0,8번
12,이진영,한화,0.0,2,0,0,0,0,0,1,0,1,0,8번
12,정은원,한화,0.0,1,0,0,0,0,0,0,0,1,0,8번
12,채은성,한화,0.0,1,0,0,0,0,0,0,0,0,0,8번
1,김인환,한화,1.000,2,2,0,0,1,3,1,0,0,0,9번
1,이상혁,한화,1.000,1,1,0,0,0,0,0,0,0,0,9번
3,박상언,한화,0.667,3,2,1,0,0,0,2,0,1,0,9번
4,하주석,한화,0.375,8,3,1,0,0,2,0,0,1,0,9번
5,최재훈,한화,0.309,55,17,1,0,0,5,6,4,10,3,9번
6,이진영,한화,0.300,20,6,3,0,0,6,2,0,6,0,9번
7,김강민,한화,0.273,11,3,0,0,0,0,0,0,5,0,9번
8,이도윤,한화,0.254,71,18,2,1,0,11,6,1,10,2,9번
9,최인호,한화,0.250,8,2,0,0,0,0,0,0,2,0,9번
10,이원석,한화,0.235,17,4,0,0,0,2,2,1,7,0,9번
11,장진혁,한화,0.226,84,19,5,0,3,15,7,1,21,3,9번
12,유로결,한화,0.200,10,2,0,0,0,1,1,0,1,1,9번
13,정은원,한화,0.194,36,7,1,1,0,4,11,0,7,0,9번
14,황영묵,한화,0.167,12,2,0,0,0,1,2,0,0,0,9번
15,이재원,한화,0.143,7,1,1,0,0,0,1,0,4,0,9번
16,문현빈,한화,0.059,17,1,0,0,0,0,0,0,4,1,9번
17,김태연,한화,-,0,0,0,0,0,0,1,0,0,0,9번
17,임종찬,한화,0.000,12,0,0,0,0,0,2,1,5,0,9번
1,황영묵,한화,0.333,105,35,2,1,1,17,7,1,17,0,상위(1~2번)
2,김태연,한화,0.312,93,29,2,0,6,18,10,0,20,1,상위(1~2번)
3,페라자,한화,0.3,227,68,15,0,13,37,31,1,67,3,상위(1~2번)
4,문현빈,한화,0.283,46,13,3,0,1,11,4,0,6,5,상위(1~2번)
5,최인호,한화,0.258,128,33,7,1,0,6,19,3,21,2,상위(1~2번)
6,이원석,한화,0.253,79,20,3,1,0,5,11,0,14,2,상위(1~2번)
7,유로결,한화,0.25,4,1,0,0,0,0,1,0,1,0,상위(1~2번)
8,장진혁,한화,0.23,61,14,3,0,1,8,8,1,21,0,상위(1~2번)
9,김인환,한화,0.224,58,13,0,0,0,3,1,1,11,1,상위(1~2번)
10,이진영,한화,0.19,21,4,1,0,0,1,2,2,6,1,상위(1~2번)
11,하주석,한화,0.188,16,3,1,0,0,1,1,1,5,0,상위(1~2번)
12,안치홍,한화,0.105,19,2,0,0,1,2,2,0,5,0,상위(1~2번)
13,김강민,한화,0.095,21,2,0,0,1,4,5,0,5,0,상위(1~2번)
14,정은원,한화,0.053,19,1,0,0,1,2,2,0,5,0,상위(1~2번)
15,이도윤,한화,0.0,1,0,0,0,0,1,0,0,0,0,상위(1~2번)
15,이명기,한화,0.0,2,0,0,0,0,0,0,0,1,0,상위(1~2번)
15,이상혁,한화,0.0,3,0,0,0,0,0,1,0,1,0,상위(1~2번)
15,임종찬,한화,0.0,1,0,0,0,0,0,0,0,1,0,상위(1~2번)
1,정은원,한화,1.000,1,1,1,0,0,0,0,0,0,0,중심(3~5번)
2,문현빈,한화,0.600,10,6,1,1,0,3,2,0,2,0,중심(3~5번)
3,임종찬,한화,0.500,2,1,0,0,0,0,1,0,1,0,중심(3~5번)
4,김태연,한화,0.355,124,44,7,0,3,22,16,3,20,2,중심(3~5번)
5,안치홍,한화,0.304,296,90,11,0,8,40,34,5,47,5,중심(3~5번)
6,노시환,한화,0.281,402,113,14,1,21,75,39,9,95,5,중심(3~5번)
7,채은성,한화,0.262,260,68,17,0,13,57,26,3,56,6,중심(3~5번)
8,페라자,한화,0.256,125,32,8,0,5,20,13,0,32,1,중심(3~5번)
9,이도윤,한화,0.250,4,1,0,0,0,0,1,0,1,0,중심(3~5번)
10,이원석,한화,0.222,9,2,0,0,0,3,0,0,4,1,중심(3~5번)
11,최인호,한화,0.200,5,1,1,0,0,1,1,0,0,0,중심(3~5번)
11,황영묵,한화,0.200,15,3,1,0,0,1,3,0,3,0,중심(3~5번)
13,최재훈,한화,0.091,11,1,1,0,0,0,0,2,3,1,중심(3~5번)
14,김강민,한화,-,0,0,0,0,0,0,1,0,0,0,중심(3~5번)
14,김인환,한화,-,0,0,0,0,0,0,1,0,0,0,중심(3~5번)
14,박상언,한화,-,0,0,0,0,0,0,2,0,0,0,중심(3~5번)
14,이상혁,한화,0.000,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
14,장진혁,한화,0.000,1,0,0,0,0,0,2,0,0,0,중심(3~5번)
14,하주석,한화,0.000,5,0,0,0,0,0,0,0,2,0,중심(3~5번)
1,이상혁,한화,0.5,2,1,0,0,0,0,0,0,0,0,하위(6~9번)
1,페라자,한화,0.5,2,1,0,0,0,0,0,0,0,0,하위(6~9번)
3,김인환,한화,0.364,11,4,0,0,1,3,1,0,3,0,하위(6~9번)
4,안치홍,한화,0.349,83,29,5,0,3,16,5,1,9,0,하위(6~9번)
5,하주석,한화,0.326,86,28,7,0,1,9,6,0,19,0,하위(6~9번)
6,최인호,한화,0.3,50,15,3,1,1,10,3,0,9,1,하위(6~9번)
7,황영묵,한화,0.297,138,41,4,2,2,13,5,2,18,4,하위(6~9번)
8,김태연,한화,0.286,91,26,11,0,2,14,12,1,23,2,하위(6~9번)
8,박상언,한화,0.286,42,12,3,0,0,4,7,1,12,0,하위(6~9번)
8,최재훈,한화,0.286,196,56,9,0,3,29,28,18,35,6,하위(6~9번)
11,이재원,한화,0.284,95,27,2,0,0,10,6,2,15,2,하위(6~9번)
12,김강민,한화,0.273,55,15,0,0,0,3,2,3,16,1,하위(6~9번)
13,이도윤,한화,0.263,232,61,5,2,0,31,20,2,36,4,하위(6~9번)
14,채은성,한화,0.26,77,20,2,0,3,13,3,1,9,1,하위(6~9번)
15,이원석,한화,0.25,24,6,1,0,0,3,3,1,10,0,하위(6~9번)
16,장진혁,한화,0.243,111,27,5,0,4,16,9,1,27,3,하위(6~9번)
17,이진영,한화,0.206,34,7,3,0,0,7,4,0,12,0,하위(6~9번)
18,문현빈,한화,0.205,127,26,5,1,3,11,11,1,34,2,하위(6~9번)
19,정은원,한화,0.205,44,9,2,1,0,4,11,0,11,0,하위(6~9번)
20,유로결,한화,0.2,10,2,0,0,0,1,1,0,1,1,하위(6~9번)
21,임종찬,한화,0.148,54,8,3,2,0,7,5,1,17,2,하위(6~9번)
22,이명기,한화,0.0,5,0,0,0,0,1,0,0,2,0,하위(6~9번)
